Referee_id,Referee_name,Game_id,Date,Time,Location,Player_id,First_name,Last_name,Age,Position,Nationality,Team_name,Manager,Owner,Sponsor_id,Sponsor_name
4,Juan Martínez Munuera,275,30-12-2023,12:00,Estadio Martínez Valero,9,Antoine,Griezmann,32,Forward,France,Sevilla FC,Julen Lopetegui,José Castro Carmona,1,Corporación Acme
15,Alberto Undiano Mallenco,276,07-01-2024,16:30,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
15,Alberto Undiano Mallenco,276,07-01-2024,16:30,Estadio Martínez Valero,12,Casemiro, Iran, 30,Midfielder,Brazil,Real Sociedad,Imanol Alguacil,Jokin Aperribay,14,Grupo Puerta Dorada
11,Ignacio Iglesias Villanueva,277,13-01-2024,12:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
11,Ignacio Iglesias Villanueva,277,13-01-2024,12:00,Estadio Martínez Valero,13,Marco,Asensio,26,Forward,Spain,Villarreal CF,Unai Emery,Fernando Roig,7,Maximizar Marketing
19,José Munuera Montero,278,29-01-2024,21:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
19,José Munuera Montero,278,29-01-2024,21:00,Estadio Martínez Valero,16,Jan,Oblak,31,Goalkeeper,Slovenia,Real Betis,Manuel Pellegrini,Ángel Haro García and José Miguel López Catalán,25,Grupo de Crecimiento Global
2,Antonio Miguel Mateu Lahoz,279,03-02-2024,21:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
2,Antonio Miguel Mateu Lahoz,279,03-02-2024,21:00,Estadio Martínez Valero,18,Sergi,Roberto,30,Midfielder,Spain,Athletic Bilbao,Marcelino García Toral,Aitor Elizegi,11,Dinámica Dinámica
15,Alberto Undiano Mallenco,280,11-02-2024,16:30,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
15,Alberto Undiano Mallenco,280,11-02-2024,16:30,Estadio Martínez Valero,19,Dani,Parejo,33,Midfielder,Spain,Levante UD,Paco López,Quico Catalán,28,Fondos de Primera Clase
4,Juan Martínez Munuera,281,17-02-2024,21:00,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
4,Juan Martínez Munuera,281,17-02-2024,21:00,Estadio Martínez Valero,22,Diego,Costa,34,Forward,Spain,SD Eibar,Jose Luis Mendilibar,Asier Etxeandía,17,Sponsors Estratégicos
13,David Medié Jiménez,282,24-02-2024,12:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
13,David Medié Jiménez,282,24-02-2024,12:00,Estadio Martínez Valero,24,Iago,Aspas,34,Forward,Spain,Getafe CF,Michel,Ángel Torres Sánchez,27,Asociaciones de la Cima
10,Gil Manzano,283,08-03-2024,21:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
10,Gil Manzano,283,08-03-2024,21:00,Estadio Martínez Valero,26,Youssef,En-Nesyri,25,Forward,Morocco,Granada CF,Robert Moreno,Jiang Lizhang,9,Soluciones Apex
15,Alberto Undiano Mallenco,284,17-03-2024,16:30,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
15,Alberto Undiano Mallenco,284,17-03-2024,16:30,Estadio Martínez Valero,28,Aitor,Ruibal,26,Forward,Spain,CD Leganés,Juan Ramón López Muñiz,María Victoria Pavón Iglesias,23,Deportes Superiores
17,Isidro Díaz de Mera Escuderos,285,24-03-2024,16:30,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
17,Isidro Díaz de Mera Escuderos,285,24-03-2024,16:30,Estadio Martínez Valero,30,Kubo,Kubi,21,Forward,Japan,RCD Mallorca,Luis García Plaza,Robert Sarver,25,Grupo de Crecimiento Global
4,Juan Martínez Munuera,286,05-04-2024,21:00,Estadio Martínez Valero,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
4,Juan Martínez Munuera,286,05-04-2024,21:00,Estadio Martínez Valero,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
15,Alberto Undiano Mallenco,287,14-04-2024,16:30,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
15,Alberto Undiano Mallenco,287,14-04-2024,16:30,Estadio Martínez Valero,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
10,Gil Manzano,288,20-04-2024,14:00,Estadio Martínez Valero,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
10,Gil Manzano,288,20-04-2024,14:00,Estadio Martínez Valero,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
3,Javier Alberola Rojas,289,10-09-2023,18:30,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
3,Javier Alberola Rojas,289,10-09-2023,18:30,Estadio de Vallecas,1,Lionel,Messi,36,Forward,Argentina,Real Madrid CF,Carlo Ancelotti,Florentino Pérez,16,Metas Grandes
13,David Medié Jiménez,290,26-11-2023,16:30,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
13,David Medié Jiménez,290,26-11-2023,16:30,Estadio de Vallecas,3,Ansu,Fati,23,Forward,Spain,FC Barcelona,Xavi Hernández,Joan Laporta,10,Socios Campeones
8,Mario Melero López,291,24-12-2023,16:30,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
8,Mario Melero López,291,24-12-2023,16:30,Estadio de Vallecas,6,Sergio,Ramos,37,Defender,Spain,Atlético Madrid,Diego Simeone,Miguel Ángel Gil Marín,22,Marketing Magistral
7,Adrián Cordero Vega,292,30-12-2023,21:00,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
7,Adrián Cordero Vega,292,30-12-2023,21:00,Estadio de Vallecas,8,Luis,Suárez,36,Forward,Uruguay,Valencia CF,Pepe Bordalás,Peter Lim,4,Deportes Supremos
2,Antonio Miguel Mateu Lahoz,293,07-01-2024,12:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
2,Antonio Miguel Mateu Lahoz,293,07-01-2024,12:00,Estadio de Vallecas,10,Koke,Ruibal,30,Midfielder,Spain,Sevilla FC,Julen Lopetegui,José Castro Carmona,1,Corporación Acme
19,José Munuera Montero,294,14-01-2024,14:00,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
19,José Munuera Montero,294,14-01-2024,14:00,Estadio de Vallecas,12,Casemiro, Iran, 30,Midfielder,Brazil,Real Sociedad,Imanol Alguacil,Jokin Aperribay,14,Grupo Puerta Dorada
9,Pablo González Fuertes,295,28-01-2024,14:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
9,Pablo González Fuertes,295,28-01-2024,14:00,Estadio de Vallecas,14,Ángel,Correa,27,Forward,Argentina,Villarreal CF,Unai Emery,Fernando Roig,7,Maximizar Marketing
10,Gil Manzano,296,03-02-2024,14:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
10,Gil Manzano,296,03-02-2024,14:00,Estadio de Vallecas,16,Jan,Oblak,31,Goalkeeper,Slovenia,Real Betis,Manuel Pellegrini,Ángel Haro García and José Miguel López Catalán,25,Grupo de Crecimiento Global
4,Juan Martínez Munuera,297,10-02-2024,12:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
4,Juan Martínez Munuera,297,10-02-2024,12:00,Estadio de Vallecas,18,Sergi,Roberto,30,Midfielder,Spain,Athletic Bilbao,Marcelino García Toral,Aitor Elizegi,11,Dinámica Dinámica
5,José Luis González González,298,24-02-2024,14:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
5,José Luis González González,298,24-02-2024,14:00,Estadio de Vallecas,19,Dani,Parejo,33,Midfielder,Spain,Levante UD,Paco López,Quico Catalán,28,Fondos de Primera Clase
20,José Luis Munuera Montero,299,02-03-2024,14:00,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
20,José Luis Munuera Montero,299,02-03-2024,14:00,Estadio de Vallecas,22,Diego,Costa,34,Forward,Spain,SD Eibar,Jose Luis Mendilibar,Asier Etxeandía,17,Sponsors Estratégicos
16,José María Sánchez Martínez,300,10-03-2024,18:30,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
16,José María Sánchez Martínez,300,10-03-2024,18:30,Estadio de Vallecas,24,Iago,Aspas,34,Forward,Spain,Getafe CF,Michel,Ángel Torres Sánchez,27,Asociaciones de la Cima
17,Isidro Díaz de Mera Escuderos,301,18-03-2024,21:00,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
17,Isidro Díaz de Mera Escuderos,301,18-03-2024,21:00,Estadio de Vallecas,26,Youssef,En-Nesyri,25,Forward,Morocco,Granada CF,Robert Moreno,Jiang Lizhang,9,Soluciones Apex
2,Antonio Miguel Mateu Lahoz,302,23-03-2024,14:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
2,Antonio Miguel Mateu Lahoz,302,23-03-2024,14:00,Estadio de Vallecas,28,Aitor,Ruibal,26,Forward,Spain,CD Leganés,Juan Ramón López Muñiz,María Victoria Pavón Iglesias,23,Deportes Superiores
1,Carlos Velasco Carballo,303,29-03-2024,21:00,Estadio de Vallecas,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
1,Carlos Velasco Carballo,303,29-03-2024,21:00,Estadio de Vallecas,29,Emerson,Royal,24,Defender,Brazil,RCD Mallorca,Luis García Plaza,Robert Sarver,25,Grupo de Crecimiento Global
11,Ignacio Iglesias Villanueva,304,06-04-2024,16:30,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
11,Ignacio Iglesias Villanueva,304,06-04-2024,16:30,Estadio de Vallecas,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
7,Adrián Cordero Vega,305,28-04-2024,12:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
7,Adrián Cordero Vega,305,28-04-2024,12:00,Estadio de Vallecas,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
17,Isidro Díaz de Mera Escuderos,306,06-05-2024,21:00,Estadio de Vallecas,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
17,Isidro Díaz de Mera Escuderos,306,06-05-2024,21:00,Estadio de Vallecas,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
20,José Luis Munuera Montero,307,10-09-2023,21:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
20,José Luis Munuera Montero,307,10-09-2023,21:00,Estadio de Mendizorroza,2,Karim,Benzema,35,Forward,France,Real Madrid CF,Carlo Ancelotti,Florentino Pérez,16,Metas Grandes
18,José Antonio López Toca,308,09-12-2023,18:30,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
18,José Antonio López Toca,308,09-12-2023,18:30,Estadio de Mendizorroza,3,Ansu,Fati,23,Forward,Spain,FC Barcelona,Xavi Hernández,Joan Laporta,10,Socios Campeones
8,Mario Melero López,309,24-12-2023,18:30,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
8,Mario Melero López,309,24-12-2023,18:30,Estadio de Mendizorroza,5,Frenkie,de Jong,25,Midfielder,Netherlands,Atlético Madrid,Diego Simeone,Miguel Ángel Gil Marín,22,Marketing Magistral
1,Carlos Velasco Carballo,310,31-12-2023,14:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
1,Carlos Velasco Carballo,310,31-12-2023,14:00,Estadio de Mendizorroza,8,Luis,Suárez,36,Forward,Uruguay,Valencia CF,Pepe Bordalás,Peter Lim,4,Deportes Supremos
10,Gil Manzano,311,07-01-2024,14:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
10,Gil Manzano,311,07-01-2024,14:00,Estadio de Mendizorroza,9,Antoine,Griezmann,32,Forward,France,Sevilla FC,Julen Lopetegui,José Castro Carmona,1,Corporación Acme
15,Alberto Undiano Mallenco,312,14-01-2024,16:30,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
15,Alberto Undiano Mallenco,312,14-01-2024,16:30,Estadio de Mendizorroza,12,Casemiro, Iran, 30,Midfielder,Brazil,Real Sociedad,Imanol Alguacil,Jokin Aperribay,14,Grupo Puerta Dorada
12,César Soto Grado,313,27-01-2024,12:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
12,César Soto Grado,313,27-01-2024,12:00,Estadio de Mendizorroza,13,Marco,Asensio,26,Forward,Spain,Villarreal CF,Unai Emery,Fernando Roig,7,Maximizar Marketing
5,José Luis González González,314,10-02-2024,16:30,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
5,José Luis González González,314,10-02-2024,16:30,Estadio de Mendizorroza,16,Jan,Oblak,31,Goalkeeper,Slovenia,Real Betis,Manuel Pellegrini,Ángel Haro García and José Miguel López Catalán,3,Rendimiento Pico
9,Pablo González Fuertes,315,24-02-2024,16:30,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
9,Pablo González Fuertes,315,24-02-2024,16:30,Estadio de Mendizorroza,18,Sergi,Roberto,30,Midfielder,Spain,Athletic Bilbao,Marcelino García Toral,Aitor Elizegi,11,Dinámica Dinámica
17,Isidro Díaz de Mera Escuderos,316,02-03-2024,12:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
17,Isidro Díaz de Mera Escuderos,316,02-03-2024,12:00,Estadio de Mendizorroza,19,Dani,Parejo,33,Midfielder,Spain,Levante UD,Paco López,Quico Catalán,28,Fondos de Primera Clase
16,José María Sánchez Martínez,317,16-03-2024,18:30,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
16,José María Sánchez Martínez,317,16-03-2024,18:30,Estadio de Mendizorroza,22,Diego,Costa,34,Forward,Spain,SD Eibar,Jose Luis Mendilibar,Asier Etxeandía,17,Sponsors Estratégicos
17,Isidro Díaz de Mera Escuderos,318,22-03-2024,21:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
17,Isidro Díaz de Mera Escuderos,318,22-03-2024,21:00,Estadio de Mendizorroza,23,Alexander,Isak,23,Forward,Sweden,Getafe CF,Michel,Ángel Torres Sánchez,27,Asociaciones de la Cima
7,Adrián Cordero Vega,319,30-03-2024,21:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
7,Adrián Cordero Vega,319,30-03-2024,21:00,Estadio de Mendizorroza,26,Youssef,En-Nesyri,25,Forward,Morocco,Granada CF,Robert Moreno,Jiang Lizhang,9,Soluciones Apex
17,Isidro Díaz de Mera Escuderos,320,06-04-2024,12:00,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
17,Isidro Díaz de Mera Escuderos,320,06-04-2024,12:00,Estadio de Mendizorroza,28,Aitor,Ruibal,26,Forward,Spain,CD Leganés,Juan Ramón López Muñiz,María Victoria Pavón Iglesias,23,Deportes Superiores
4,Juan Martínez Munuera,321,12-04-2024,21:00,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
4,Juan Martínez Munuera,321,12-04-2024,21:00,Estadio de Mendizorroza,30,Kubo,Kubi,21,Forward,Japan,RCD Mallorca,Luis García Plaza,Robert Sarver,25,Grupo de Crecimiento Global
6,Ricardo De Burgos Bengoetxea,322,20-04-2024,16:30,Estadio de Mendizorroza,35,Camavinga,Alva,20,Midfielder,France,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
6,Ricardo De Burgos Bengoetxea,322,20-04-2024,16:30,Estadio de Mendizorroza,32,Ousmane,Dembélé,25,Forward,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
10,Gil Manzano,323,28-04-2024,18:30,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
10,Gil Manzano,323,28-04-2024,18:30,Estadio de Mendizorroza,33,Jonathan,Calleri,28,Forward,Argentina,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
13,David Medié Jiménez,324,13-05-2024,21:00,Estadio de Mendizorroza,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
13,David Medié Jiménez,324,13-05-2024,21:00,Estadio de Mendizorroza,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
6,Ricardo De Burgos Bengoetxea,325,18-11-2023,12:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
6,Ricardo De Burgos Bengoetxea,325,18-11-2023,12:00,RCDE Stadium,1,Lionel,Messi,36,Forward,Argentina,Real Madrid CF,Carlo Ancelotti,Florentino Pérez,16,Metas Grandes
18,José Antonio López Toca,326,10-12-2023,14:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
18,José Antonio López Toca,326,10-12-2023,14:00,RCDE Stadium,3,Ansu,Fati,23,Forward,Spain,FC Barcelona,Xavi Hernández,Joan Laporta,10,Socios Campeones
5,José Luis González González,327,24-12-2023,14:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
5,José Luis González González,327,24-12-2023,14:00,RCDE Stadium,5,Frenkie,de Jong,25,Midfielder,Netherlands,Atlético Madrid,Diego Simeone,Miguel Ángel Gil Marín,22,Marketing Magistral
9,Pablo González Fuertes,328,30-12-2023,14:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
9,Pablo González Fuertes,328,30-12-2023,14:00,RCDE Stadium,8,Luis,Suárez,36,Forward,Uruguay,Valencia CF,Pepe Bordalás,Peter Lim,4,Deportes Supremos
20,José Luis Munuera Montero,329,14-01-2024,21:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
20,José Luis Munuera Montero,329,14-01-2024,21:00,RCDE Stadium,9,Antoine,Griezmann,32,Forward,France,Sevilla FC,Julen Lopetegui,José Castro Carmona,1,Corporación Acme
13,David Medié Jiménez,330,28-01-2024,21:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
13,David Medié Jiménez,330,28-01-2024,21:00,RCDE Stadium,11,Yannick,Carrasco,29,Forward,Belgium,Real Sociedad,Imanol Alguacil,Jokin Aperribay,14,Grupo Puerta Dorada
17,Isidro Díaz de Mera Escuderos,331,11-02-2024,12:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
17,Isidro Díaz de Mera Escuderos,331,11-02-2024,12:00,RCDE Stadium,13,Marco,Asensio,26,Forward,Spain,Villarreal CF,Unai Emery,Fernando Roig,7,Maximizar Marketing
18,José Antonio López Toca,332,18-02-2024,12:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
18,José Antonio López Toca,332,18-02-2024,12:00,RCDE Stadium,16,Jan,Oblak,31,Goalkeeper,Slovenia,Real Betis,Manuel Pellegrini,Ángel Haro García and José Miguel López Catalán,3,Rendimiento Pico
7,Adrián Cordero Vega,333,24-02-2024,21:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
7,Adrián Cordero Vega,333,24-02-2024,21:00,RCDE Stadium,18,Sergi,Roberto,30,Midfielder,Spain,Athletic Bilbao,Marcelino García Toral,Aitor Elizegi,11,Dinámica Dinámica
9,Pablo González Fuertes,334,02-03-2024,21:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
9,Pablo González Fuertes,334,02-03-2024,21:00,RCDE Stadium,19,Dani,Parejo,33,Midfielder,Spain,Levante UD,Paco López,Quico Catalán,28,Fondos de Primera Clase
14,Guillermo Cuadra Fernández,335,09-03-2024,16:30,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
14,Guillermo Cuadra Fernández,335,09-03-2024,16:30,RCDE Stadium,22,Diego,Costa,34,Forward,Spain,SD Eibar,Jose Luis Mendilibar,Asier Etxeandía,17,Sponsors Estratégicos
10,Gil Manzano,336,16-03-2024,14:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
10,Gil Manzano,336,16-03-2024,14:00,RCDE Stadium,23,Alexander,Isak,23,Forward,Sweden,Getafe CF,Michel,Ángel Torres Sánchez,27,Asociaciones de la Cima
17,Isidro Díaz de Mera Escuderos,337,23-03-2024,16:30,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
17,Isidro Díaz de Mera Escuderos,337,23-03-2024,16:30,RCDE Stadium,25,Philippe,Coutinho,29,Midfielder,Brazil,Granada CF,Robert Moreno,Jiang Lizhang,9,Soluciones Apex
11,Ignacio Iglesias Villanueva,338,31-03-2024,14:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
11,Ignacio Iglesias Villanueva,338,31-03-2024,14:00,RCDE Stadium,27,Suso,Dani, 28,Forward,Spain,CD Leganés,Juan Ramón López Muñiz,María Victoria Pavón Iglesias,23,Deportes Superiores
2,Antonio Miguel Mateu Lahoz,339,08-04-2024,21:00,RCDE Stadium,37,Óscar,Plano,30,Forward,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
2,Antonio Miguel Mateu Lahoz,339,08-04-2024,21:00,RCDE Stadium,29,Emerson,Royal,24,Defender,Brazil,RCD Mallorca,Luis García Plaza,Robert Sarver,25,Grupo de Crecimiento Global
4,Juan Martínez Munuera,340,13-04-2024,12:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
4,Juan Martínez Munuera,340,13-04-2024,12:00,RCDE Stadium,31,Koundé,Carrasco,23,Defender,France,Elche CF,Alfredo Pardo,Villar Mir family,8,Aventuras de la Victoria
14,Guillermo Cuadra Fernández,341,20-04-2024,21:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
14,Guillermo Cuadra Fernández,341,20-04-2024,21:00,RCDE Stadium,34,Diego,Llorente,28,Defender,Spain,Rayo Vallecano,Andoni Iraola,Raúl Martín Presa,20,Estrategias de Éxito
8,Mario Melero López,342,26-04-2024,21:00,RCDE Stadium,38,Carlos,Soler,25,Midfielder,Spain,RCD Espanyol,Vicente Moreno,Chen Yansheng,19,Unidad Definitiva
8,Mario Melero López,342,26-04-2024,21:00,RCDE Stadium,36,Arnaiz,Sol,26,Forward,Spain,Alavés,Abelardo Fernández,José Antonio Querejeta,30,Estrategias Supremas
